QueryName	ReferenceStart	ReferenceEnd	PrimerPair	Primer1	Primer1Start	Primer2	Primer2Start	IsSecondary	IsSupplementary	Start	End	CorrectlyPaired
28c3e252-7500-4d76-af5b-7c747c165c07	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
7269c0fa-096b-4182-a1ca-0d641459533a	14096	14471	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	119	False	False	13941	14352	1
b267942e-615b-4d60-9e3e-73bee1d33c52	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
14101816-f9f6-4633-b63f-45d796f6258b	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
7d782878-ba91-47b2-821e-a2083f35f2ae	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
7e348282-1216-4406-8c58-d4038aa36de5	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
4cae3a9a-aa5d-4e1d-8e54-5054859c7343	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
21be91e8-a05f-4686-85c4-2327451b2096	14096	14471	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	119	False	False	13941	14352	1
ebfbb1e0-7332-4009-ae32-960cf0cbd5d8	14096	14474	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	122	False	False	13941	14352	1
c1dc837e-03b9-4d88-bb7a-5d4cbddd5bc5	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f0378f94-fe93-4ab1-a723-d6afd015dbc4	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
373591c2-caba-412f-9b5c-cf8ffc5a4b30	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
0ca82344-a800-4c44-add3-da36968aa147	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
ca1e74d5-26fc-4d57-83ad-95249d39bcbc	14096	14460	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	108	False	False	13941	14352	1
1531141b-469d-47f3-a7b5-4a2c83afc1d5	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f7269fc2-e712-47f2-8f2a-6d2d44d881d5	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
c7deed53-884b-45c6-bce3-db5f1218b4d3	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
6cc9c379-40c8-4282-a4b7-a08ce806a04c	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
aebb3876-656a-45cb-b4c7-e4bad9aadd3b	14096	14471	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	119	False	False	13941	14352	1
adace1de-ad68-4869-b2ed-0b90751899ea	14096	14471	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	119	False	False	13941	14352	1
6a070c32-df5d-4865-8802-0b85e194f988	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
da22a98c-f99c-4a47-89c0-2b0b4c273dfa	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
9a346c11-865f-40cb-a622-c390f4c0a5a8	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
aa35415d-c8e0-422e-a38d-d06798f09358	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
4c24ec7e-8d32-448d-a76a-060894cd3c1d	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
d9c0db60-9020-48b4-b214-35f49e1be9bc	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
4bf529ac-e201-4dd4-981b-5a021ea76a5b	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
50e407f2-bca6-4186-8121-d28d9b5a3d8c	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
43935805-147c-404b-b31e-c949456e3769	14096	14471	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	119	False	False	13941	14352	1
1aa38bbf-9857-4781-89a6-3ff1977d7abb	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
1883f041-df59-4dfe-8be2-19ce36500f09	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
8e4dc92c-b63f-49a2-9cb5-3024c1b3bb5a	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f9737f22-7161-42cf-9f89-528d9fae81e1	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
ec4caf4a-d360-437c-bc31-f240c09f7433	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
0351423d-5146-4517-be29-3e916a4cd2b8	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
d2bd1b18-761b-4875-a955-3f55865b7e85	14096	14446	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	94	False	False	13941	14352	1
1fa90390-8e55-40c7-9b71-a30d7c76ecfe	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f54092cd-7d95-4f2c-87c7-9bf814a0cfea	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
639e978a-4fd6-4eb7-bfae-2e300133d57b	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
b5a19c33-4be6-42c0-b3a9-3f8b4db4aabc	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
5eab7909-5bd2-411a-87cf-11c2d2a38516	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
5ff8202d-e233-422d-aa7d-750e729fa9c8	14096	14460	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	108	False	False	13941	14352	1
6b1af063-5fde-41bc-a297-9bd71dcc0126	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
9b91b794-324e-47c1-8c65-8d59fb079855	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
97362044-b957-4435-a3cc-35eb0bcefc03	14096	14474	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	122	False	False	13941	14352	1
ca1958a1-8232-407d-809e-17b9d58eee8d	14096	14455	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	103	False	False	13941	14352	1
711b998b-7ccd-4969-a319-ad11f218f20b	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f5597027-ebc2-446d-b7de-0c1eb5fa8f89	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
b29df3d8-6f2a-4247-abd9-d7f2d948a206	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
3b0d60b8-6cc6-46d0-80a4-9c1b1cda1e27	14096	14455	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	103	False	False	13941	14352	1
1709e4fc-8b85-4049-aeea-35f672e304f6	14096	14442	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	90	False	False	13941	14352	1
84c7fd3a-82cb-403c-96b7-3d303995778b	14096	14471	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	119	False	False	13941	14352	1
2113ac7e-b0ef-4fa0-8a88-1852bee12964	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
bf55c643-1bf2-49eb-b0d1-d2f0bc1c9b70	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
749382eb-3689-4017-a83b-294b4da23c55	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
5afb51fb-a612-47dc-89c7-e25f749834f3	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
80dcd674-21e9-4e99-afe3-912e5319713d	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
2f6c7dfe-f1c1-4327-b316-03528472c701	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
64a85db3-3944-4eb1-982f-6f90b2c64148	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
0ef11940-62c1-45cd-aa1f-11e74282dc8f	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
5ec90d81-7635-4998-b217-ba7821759188	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f5ef1ddf-e6a9-4aa1-8bcf-306c793e3624	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
38bfcd5f-288d-4ca3-bd1e-0efe0091d5b1	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
0eda8832-c5f3-4ec3-9fed-6fbff427beda	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
d6aa8b8d-06dd-40ba-a7ae-fde6e26c000f	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
4dee46ca-2611-4c06-9efb-724c36cc8c54	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
901c5b83-a34e-4be0-8a16-81579d1bbad9	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
c160a4c2-2801-4d71-bd37-16d5268c9589	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
42feacfc-1f0e-461a-897f-2160b14e1994	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
70e15cc9-52f0-425c-b94e-0c9eae1c0edf	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
7919d2bf-dca9-4322-a1f9-8ed0b7aa363b	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f30a0d47-51de-44a0-bee9-770869e51366	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
238595e7-f906-4814-8035-56fbbb512307	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
57bbceef-eca4-4a01-addc-a23fa2f39d80	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
aa77aad7-db79-4455-aa52-4ff984cddd9b	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
24a40673-b2dc-42a7-9a81-f497c1a4357b	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
158c1888-f7e7-4dd9-8e8b-e0f3ef72613f	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
135f9555-6114-4085-94db-1ac2a71c9a5f	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
ebb527ba-330f-4e32-a090-260cf2b41335	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
9b87d13c-ae68-43cb-b4e1-8ec893cae5bf	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
828af67b-e34f-4653-aa72-9fe6df748115	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
72d9ee5e-61ff-43a2-8225-ff7539ee14e6	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
bc9c6d8f-9247-4887-9400-651b080b202a	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
a3078173-95aa-4f79-99c3-0bab8db5e572	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
e8e63c78-91bb-4f37-815c-2a132da631c3	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
9de35d4d-a6e4-44b5-84c9-9035e6dc5c87	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
ce600ded-1bd7-42c4-85c9-f5dd51aecbf2	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
4cc05db9-899c-4d09-88a6-2ebf0801e6d1	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f86e8871-4558-41d3-ac55-56c8146a0ced	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
4ffb0ea1-f1b9-473d-99b3-8ade5aced218	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
58d1bf2f-2f4b-46e4-b375-82f8d0f9dc74	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
033ae68f-ea67-4115-8134-59b5d280812c	14096	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
77f8c86f-4908-49e7-a21f-91a74b3ca414	14096	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f9214858-0846-4da2-bda0-88a39a0254c2	14096	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	155	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
dc0438b8-8865-40de-8d6c-01b3e3b3086e	14097	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
74d20808-69be-42af-8615-2a40a3f4bf55	14097	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
12335f02-26b6-46fa-963d-3b9472f8b8c3	14097	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
61f8b54b-e7b4-48ed-863d-f72d07df8ff3	14097	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
b1d685cb-b186-4212-9bff-d511248c22a7	14097	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
3621ce00-200a-4018-914e-54849049d42b	14097	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
eb357725-8b66-4e7b-b043-ffcc61dad474	14097	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
953c9315-8129-47d1-a5bd-0d6382710723	14097	14472	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	120	False	False	13941	14352	1
6cd94425-6ebb-448a-8c15-46977fb19ab1	14097	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
dc7108f2-8e96-4a15-b4ca-9942d402337d	14097	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
979f18fe-ae91-4c2a-8063-583e9dab8c91	14097	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
f74be30d-a4db-47f4-acdf-9864ef614721	14097	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	156	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
7a1ac9a1-5368-47d2-a60e-6aa2333e3c20	14098	14433	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	157	Ebov-DRC_46_RIGHT	81	False	False	13941	14352	1
61b94d02-4398-4e92-919b-fa01942c5b8a	14098	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	157	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
3f50fccd-7015-4453-bfbd-f240a7acee7b	14098	14473	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	157	Ebov-DRC_46_RIGHT	121	False	False	13941	14352	1
f40bb169-9a94-4731-b093-57f33794cd3a	14098	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	157	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
22952cb9-0ed9-4050-9388-5ae989073ac2	14098	14460	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	157	Ebov-DRC_46_RIGHT	108	False	False	13941	14352	1
be19df35-8cba-4f03-acb4-d53ba4013987	14098	14469	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	157	Ebov-DRC_46_RIGHT	117	False	False	13941	14352	1
196a715a-26ca-4bf2-b26d-75f422d2be5c	14098	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	157	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
bd265747-4327-4238-b636-489df443e174	14099	14478	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	158	Ebov-DRC_46_RIGHT	126	False	False	13941	14352	1
0b43e796-6003-40c1-8526-7ca6cbc70eba	14099	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	158	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
9d0bd851-77f9-4a3e-b18a-113871cb7740	14099	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	158	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
c82b2c8d-557b-41e7-9d50-22641e48a0eb	14099	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	158	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
a104e6c0-c624-43fc-93aa-6f8cb6c348e4	14099	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	158	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
31ed796f-47f6-4089-bde1-55b57c9c9f1e	14099	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	158	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
49512fc5-ffb4-4574-b1f7-4261263730d4	14099	14475	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	158	Ebov-DRC_46_RIGHT	123	False	False	13941	14352	1
a1f4832f-d173-4b88-b98e-e102b1b0a382	14099	14476	Ebov-DRC_46_LEFT_Ebov-DRC_46_RIGHT	Ebov-DRC_46_LEFT	158	Ebov-DRC_46_RIGHT	124	False	False	13941	14352	1
